from,to,meters,highway,surface,incline,sidewalk,maxspeed,name
osm8840380412,osm7393038658,6.78,footway,asphalt,,,,
osm7393038658,osm8840380412,6.78,footway,asphalt,,,,
osm53508176,osm9900063353,8.68,residential,asphalt,,separate,,North Bedford Street
osm9900063353,osm53508176,8.68,residential,asphalt,,separate,,North Bedford Street
osm9900063353,osm8843332861,37.11,residential,asphalt,,separate,,North Bedford Street
osm8843332861,osm9900063353,37.11,residential,asphalt,,separate,,North Bedford Street
osm8843332861,osm6634292344,66.86,residential,asphalt,,separate,,North Bedford Street
osm6634292344,osm8843332861,66.86,residential,asphalt,,separate,,North Bedford Street
osm6634292344,osm53508174,18.47,residential,asphalt,,separate,,North Bedford Street
osm53508174,osm6634292344,18.47,residential,asphalt,,separate,,North Bedford Street
osm10108025007,osm3233235268,45.31,secondary,,,,35 mph,Rimrock Road
osm10108025005,osm4184622349,43.09,secondary,,,,35 mph,Rimrock Road
osm4184622349,osm3252869118,9.55,secondary,,,,35 mph,Rimrock Road
osm3233234153,osm10108025007,110.83,secondary,,,,35 mph,Rimrock Road
osm10108025008,osm3252879233,59.75,secondary,,,,35 mph,Rimrock Road
osm10108025009,osm5065039859,36.15,secondary,,,,35 mph,Rimrock Road
osm5065039859,osm3233234153,16.84,secondary,,,,35 mph,Rimrock Road
osm10108025015,osm7006164868,23.72,residential,asphalt,,,,Novation Parkway
osm7006164868,osm10108025015,23.72,residential,asphalt,,,,Novation Parkway
osm7006164868,osm3252879226,32.7,residential,asphalt,,,,Novation Parkway
osm3252879226,osm7006164868,32.7,residential,asphalt,,,,Novation Parkway
osm10108025015,osm10108025012,63.86,residential,asphalt,,,,Novation Parkway
osm10108025012,osm3252879233,12.46,residential,asphalt,,,,Novation Parkway
osm11710414032,osm5065039859,5.37,footway,asphalt,,,,
osm5065039859,osm11710414032,5.37,footway,asphalt,,,,
osm5065039859,osm11710414033,5.86,footway,asphalt,,,,
osm11710414033,osm5065039859,5.86,footway,asphalt,,,,
osm4184621107,osm10108025012,6.12,footway,asphalt,,,,
osm10108025012,osm4184621107,6.12,footway,asphalt,,,,
osm10108025012,osm11710414036,4.59,footway,asphalt,,,,
osm11710414036,osm10108025012,4.59,footway,asphalt,,,,
osm4184614076,osm13387437250,2.33,footway,concrete,,,,
osm13387437250,osm4184614076,2.33,footway,concrete,,,,
osm13387437250,osm4184601347,245.02,footway,concrete,,,,
osm4184601347,osm13387437250,245.02,footway,concrete,,,,
osm4184601347,osm53413173,13.49,footway,concrete,,,,
osm53413173,osm4184601347,13.49,footway,concrete,,,,
osm53413173,osm4184601364,8.23,footway,concrete,,,,
osm4184601364,osm53413173,8.23,footway,concrete,,,,
osm4184601364,osm10108049728,106.34,footway,concrete,,,,
osm10108049728,osm4184601364,106.34,footway,concrete,,,,
osm10108049728,osm5700612403,4.58,footway,concrete,,,,
osm5700612403,osm10108049728,4.58,footway,concrete,,,,
osm10108049642,osm10108049683,4.58,footway,concrete,,,,
osm10108049683,osm10108049642,4.58,footway,concrete,,,,
osm10108049715,osm10108049643,4.61,footway,concrete,,,,
osm10108049643,osm10108049715,4.61,footway,concrete,,,,
osm10108049643,osm10108049641,5.52,footway,asphalt,,,,
osm10108049641,osm10108049643,5.52,footway,asphalt,,,,
osm10108049641,osm10108049642,5.78,footway,asphalt,,,,
osm10108049642,osm10108049641,5.78,footway,asphalt,,,,
osm10108049696,osm10108049644,4.04,footway,concrete,,,,
osm10108049644,osm10108049696,4.04,footway,concrete,,,,
osm10108049697,osm10108049698,3.89,footway,concrete,,,,
osm10108049698,osm10108049697,3.89,footway,concrete,,,,
osm10108049644,osm10108049645,4.89,footway,asphalt,,,,
osm10108049645,osm10108049644,4.89,footway,asphalt,,,,
osm10108049645,osm10108049697,6.11,footway,asphalt,,,,
osm10108049697,osm10108049645,6.11,footway,asphalt,,,,
osm11646313721,osm10108049720,43.66,footway,concrete,,,,
osm10108049720,osm11646313721,43.66,footway,concrete,,,,
osm10108049720,osm5065039860,7.37,footway,concrete,,,,
osm5065039860,osm10108049720,7.37,footway,concrete,,,,
osm5065039860,osm10108049715,232.52,footway,concrete,,,,
osm10108049715,osm5065039860,232.52,footway,concrete,,,,
osm10108049648,osm10108049650,139.2,footway,concrete,,,,
osm10108049650,osm10108049648,139.2,footway,concrete,,,,
osm10108049647,osm10108049672,10.04,footway,asphalt,,,,
osm10108049672,osm10108049647,10.04,footway,asphalt,,,,
osm10108049672,osm10108049648,7.82,footway,asphalt,,,,
osm10108049648,osm10108049672,7.82,footway,asphalt,,,,
osm10108049696,osm10108049683,177.77,footway,concrete,,,,
osm10108049683,osm10108049696,177.77,footway,concrete,,,,
osm10108049729,osm53548067,54.66,secondary,,,,35 mph,Rimrock Road
osm3233234128,osm3233234150,140.1,secondary,,,,35 mph,Rimrock Road
osm3252880306,osm3233234128,57.82,secondary,,,,35 mph,Rimrock Road
osm3252879233,osm5065039858,17.16,secondary,,,,35 mph,Rimrock Road
osm5065039858,osm53413170,111.37,secondary,,,,35 mph,Rimrock Road
osm53413170,osm10108049729,74.16,secondary,,,,35 mph,Rimrock Road
osm10108049730,osm10108049731,43.89,secondary,,,,35 mph,Rimrock Road
osm10108049731,osm10108049730,43.89,secondary,,,,35 mph,Rimrock Road
osm3233234128,osm53548070,8.76,secondary,,,,35 mph,Rimrock Road
osm53548070,osm3233234128,8.76,secondary,,,,35 mph,Rimrock Road
osm53548070,osm10108049730,27.3,secondary,,,,35 mph,Rimrock Road
osm10108049730,osm53548070,27.3,secondary,,,,35 mph,Rimrock Road
osm4184592130,osm4184592129,3.63,footway,concrete,,,,
osm4184592129,osm4184592130,3.63,footway,concrete,,,,
osm4184592138,osm4184592136,2.81,footway,concrete,,,,
osm4184592136,osm4184592138,2.81,footway,concrete,,,,
osm10108049755,osm10108049808,3.53,footway,,,,,
osm10108049808,osm10108049755,3.53,footway,,,,,
osm10108049788,osm10108049755,66.54,footway,concrete,,,,
osm10108049755,osm10108049788,66.54,footway,concrete,,,,
osm10108049756,osm10108049755,4.49,footway,concrete,,,,
osm10108049755,osm10108049756,4.49,footway,concrete,,,,
osm10108049758,osm10108049757,7.82,footway,concrete,,,,
osm10108049757,osm10108049758,7.82,footway,concrete,,,,
osm10108049761,osm10108049759,3.15,footway,concrete,,,,
osm10108049759,osm10108049761,3.15,footway,concrete,,,,
osm10108049759,osm10108049760,4.7,footway,concrete,,,,
osm10108049760,osm10108049759,4.7,footway,concrete,,,,
osm10108049763,osm10108049758,3.54,footway,concrete,,,,
osm10108049758,osm10108049763,3.54,footway,concrete,,,,
osm10108049758,osm10108049759,16.03,footway,concrete,,,,
osm10108049759,osm10108049758,16.03,footway,concrete,,,,
osm10108049759,osm10108049762,3.27,footway,concrete,,,,
osm10108049762,osm10108049759,3.27,footway,concrete,,,,
osm10108049755,osm10108049757,9.0,footway,concrete,,,,
osm10108049757,osm10108049755,9.0,footway,concrete,,,,
osm10108049757,osm10108049764,11.85,footway,concrete,,,,
osm10108049764,osm10108049757,11.85,footway,concrete,,,,
osm7764345638,osm10108049813,13.28,service,,,,,
osm10108049813,osm7764345638,13.28,service,,,,,
osm10108049813,osm10108049802,11.01,service,,,,,
osm10108049802,osm10108049813,11.01,service,,,,,
osm10108049802,osm7764345636,24.93,service,,,,,
osm7764345636,osm10108049802,24.93,service,,,,,
osm7764345633,osm10108049801,27.69,service,,,,,
osm10108049801,osm7764345633,27.69,service,,,,,
osm7764345631,osm7764345632,11.56,service,,,,,
osm7764345632,osm7764345631,11.56,service,,,,,
osm7764345632,osm10108049801,4.74,service,,,,,
osm10108049801,osm7764345632,4.74,service,,,,,
osm10108049813,osm10108049808,14.38,service,,,,,
osm10108049808,osm10108049813,14.38,service,,,,,
osm10108049808,osm10108049802,14.43,service,,,,,
osm10108049802,osm10108049808,14.43,service,,,,,
osm10108049817,osm4184592182,28.87,service,,,,,
osm4184592182,osm10108049817,28.87,service,,,,,
osm4184592182,osm10108049815,10.79,service,,,,,
osm10108049815,osm4184592182,10.79,service,,,,,
osm10108049818,osm4184601297,3.12,footway,concrete,,,,
osm4184601297,osm10108049818,3.12,footway,concrete,,,,
osm4184601292,osm4184601295,4.86,footway,asphalt,,,,
osm4184601295,osm4184601292,4.86,footway,asphalt,,,,
osm4184601295,osm10108049818,4.87,footway,asphalt,,,,
osm10108049818,osm4184601295,4.87,footway,asphalt,,,,
osm4184601291,osm4184601290,6.31,footway,concrete,,,,
osm4184601290,osm4184601291,6.31,footway,concrete,,,,
osm4184601290,osm4184601292,6.4,footway,concrete,,,,
osm4184601292,osm4184601290,6.4,footway,concrete,,,,
osm10108049819,osm1427370902,4.84,footway,asphalt,,,,
osm1427370902,osm10108049819,4.84,footway,asphalt,,,,
osm1427370902,osm4184601291,5.13,footway,asphalt,,,,
osm4184601291,osm1427370902,5.13,footway,asphalt,,,,
osm7913479498,osm4184601299,6.33,footway,concrete,,,,
osm4184601299,osm7913479498,6.33,footway,concrete,,,,
osm4184601299,osm10108049819,3.59,footway,concrete,,,,
osm10108049819,osm4184601299,3.59,footway,concrete,,,,
osm4184601306,osm7913479497,3.23,footway,concrete,,,,
osm7913479497,osm4184601306,3.23,footway,concrete,,,,
osm4184601353,osm13387437257,225.72,footway,concrete,,,,
osm13387437257,osm4184601353,225.72,footway,concrete,,,,
osm13387437257,osm4184601299,0.67,footway,concrete,,,,
osm4184601299,osm13387437257,0.67,footway,concrete,,,,
osm10108049820,osm4184592178,2.77,footway,concrete,,,,
osm4184592178,osm10108049820,2.77,footway,concrete,,,,
osm10108049821,osm4184614074,3.67,footway,concrete,,,,
osm4184614074,osm10108049821,3.67,footway,concrete,,,,
osm4184614074,osm10108049820,4.33,footway,concrete,,,,
osm10108049820,osm4184614074,4.33,footway,concrete,,,,
osm10108049822,osm10108049821,2.87,footway,concrete,,,,
osm10108049821,osm10108049822,2.87,footway,concrete,,,,
osm4184614076,osm4184614075,5.05,footway,concrete,,,,
osm4184614075,osm4184614076,5.05,footway,concrete,,,,
osm4184614075,osm10108049822,3.26,footway,concrete,,,,
osm10108049822,osm4184614075,3.26,footway,concrete,,,,
osm53461478,osm2713365230,8.5,residential,asphalt,,,20 mph,Jenifer Street
osm2713365230,osm53461478,8.5,residential,asphalt,,,20 mph,Jenifer Street
osm2713365230,osm5612151317,96.54,residential,asphalt,,,20 mph,Jenifer Street
osm5612151317,osm2713365230,96.54,residential,asphalt,,,20 mph,Jenifer Street
osm5612151317,osm6495500487,86.25,residential,asphalt,,,20 mph,Jenifer Street
osm6495500487,osm5612151317,86.25,residential,asphalt,,,20 mph,Jenifer Street
osm6495500487,osm53461474,9.65,residential,asphalt,,,20 mph,Jenifer Street
osm53461474,osm6495500487,9.65,residential,asphalt,,,20 mph,Jenifer Street
osm1420820699,osm10127078120,77.31,footway,concrete,,,,
osm10127078120,osm1420820699,77.31,footway,concrete,,,,
osm53421750,osm5497549854,11.75,primary,concrete,,,25 mph,West Washington Avenue
osm5497549854,osm1180102573,18.41,primary,concrete,,,25 mph,West Washington Avenue
osm1180163881,osm5497549856,32.12,primary,concrete,,,25 mph,West Washington Avenue
osm5497549856,osm316357431,9.78,primary,concrete,,,25 mph,West Washington Avenue
osm387186790,osm452817475,16.05,primary,concrete,,,30 mph,Proudfit Street
osm1179956625,osm1180120675,45.1,primary,,,,30 mph,Regent Street
osm1180120675,osm53421750,10.16,primary,,,,30 mph,Regent Street
osm1142903012,osm1142903904,8.38,residential,concrete,,,,Merry Street
osm1142903904,osm1142903012,8.38,residential,concrete,,,,Merry Street
osm1192286029,osm10130527673,5.71,footway,asphalt,,,,
osm10130527673,osm1192286029,5.71,footway,asphalt,,,,
osm10130527673,osm10130527672,3.9,footway,asphalt,,,,
osm10130527672,osm10130527673,3.9,footway,asphalt,,,,
osm5657210570,osm10130747378,7.46,footway,asphalt,,,,
osm10130747378,osm5657210570,7.46,footway,asphalt,,,,
osm10130747378,osm10130747377,5.67,footway,asphalt,,,,
osm10130747377,osm10130747378,5.67,footway,asphalt,,,,
osm10130747377,osm10130747379,87.93,footway,concrete,,,,
osm10130747379,osm10130747377,87.93,footway,concrete,,,,
osm10130747379,osm10130747381,69.86,footway,concrete,,,,
osm10130747381,osm10130747379,69.86,footway,concrete,,,,
osm10130747381,osm10130747382,79.15,footway,concrete,,,,
osm10130747382,osm10130747381,79.15,footway,concrete,,,,
osm10130747382,osm10130747377,94.8,footway,concrete,,,,
osm10130747377,osm10130747382,94.8,footway,concrete,,,,
osm10130747379,osm10130747383,8.24,footway,asphalt,,,,
osm10130747383,osm10130747379,8.24,footway,asphalt,,,,
osm10130747383,osm5657210556,8.55,footway,asphalt,,,,
osm5657210556,osm10130747383,8.55,footway,asphalt,,,,
osm10130747379,osm10130747384,9.97,footway,asphalt,,,,
osm10130747384,osm10130747379,9.97,footway,asphalt,,,,
osm10130747384,osm8515272298,7.97,footway,asphalt,,,,
osm8515272298,osm10130747384,7.97,footway,asphalt,,,,
osm8515272301,osm10130747385,9.16,footway,asphalt,,,,
osm10130747385,osm8515272301,9.16,footway,asphalt,,,,
osm10130747385,osm5657210553,7.66,footway,asphalt,,,,
osm5657210553,osm10130747385,7.66,footway,asphalt,,,,
osm316374906,osm4972307296,7.32,service,asphalt,,,,
osm4972307296,osm316374906,7.32,service,asphalt,,,,
osm4972307296,osm2627435299,19.42,service,asphalt,,,,
osm2627435299,osm4972307296,19.42,service,asphalt,,,,
osm2627435299,osm4972336786,11.41,service,asphalt,,,,
osm4972336786,osm2627435299,11.41,service,asphalt,,,,
osm1223055490,osm1223055517,33.06,tertiary,asphalt,,,,Bridge Road
osm1223055517,osm1223055490,33.06,tertiary,asphalt,,,,Bridge Road
osm1223055517,osm454651660,8.65,tertiary,asphalt,,,,Bridge Road
osm454651660,osm1223055517,8.65,tertiary,asphalt,,,,Bridge Road
osm1223055490,osm1223055508,6.02,service,asphalt,,,,
osm1223055508,osm1223055490,6.02,service,asphalt,,,,
osm1223055508,osm1223055458,33.22,tertiary_link,asphalt,,,,
osm1223055458,osm1222841156,16.88,tertiary_link,asphalt,,,,
osm8632778942,osm454651567,160.7,tertiary,asphalt,,,35 mph,West Broadway
osm1222841156,osm5860389946,168.08,tertiary,asphalt,,,35 mph,West Broadway
osm5860389946,osm12803269608,69.52,tertiary,asphalt,,,35 mph,West Broadway
osm1222787196,osm5474176746,6.11,tertiary,asphalt,,,35 mph,West Broadway
osm5474176746,osm1222787218,16.12,tertiary,asphalt,,,35 mph,West Broadway
osm1222787235,osm1222787293,18.16,residential,asphalt,,,,West Broadway Frontage Road
osm1222787281,osm1222787194,13.67,residential,asphalt,,,,West Broadway Frontage Road
osm1222787194,osm450880448,10.05,residential,asphalt,,,,West Broadway Frontage Road
osm1222787256,osm1222787281,11.33,service,asphalt,,,,
osm1222787281,osm1222787256,11.33,service,asphalt,,,,
osm1222787296,osm1222787281,11.4,residential,asphalt,,,,West Broadway Frontage Road
osm1222787296,osm1222787235,8.19,service,asphalt,,,,
osm1222787271,osm1222787293,23.27,residential,asphalt,,,,West Broadway Frontage Road
osm1222787293,osm1222787271,23.27,residential,asphalt,,,,West Broadway Frontage Road
osm1222787218,osm1222787189,9.26,residential,asphalt,,,,West Broadway Frontage Road
osm1222787189,osm1222787235,13.48,residential,asphalt,,,,West Broadway Frontage Road
osm1222787218,osm450880448,10.26,tertiary,asphalt,,,35 mph,West Broadway
osm6859822745,osm6859822746,42.62,service,,,,,
osm6859822746,osm6859822745,42.62,service,,,,,
osm10130938122,osm1246389384,81.62,footway,concrete,,,,
osm1246389384,osm10130938122,81.62,footway,concrete,,,,
osm10130938131,osm10130938138,57.62,footway,concrete,,,,
osm10130938138,osm10130938131,57.62,footway,concrete,,,,
osm13151160466,osm7313833033,45.84,tertiary,concrete,,,25 mph,West Washington Avenue
osm7313833033,osm1179956583,10.37,tertiary,concrete,,,25 mph,West Washington Avenue
osm1179956583,osm1180120831,21.23,tertiary,concrete,,,25 mph,West Washington Avenue
osm13151160471,osm1315870666,22.16,service,asphalt,,,,
osm1315870666,osm13151160471,22.16,service,asphalt,,,,
osm1315870666,osm1315870668,45.56,service,asphalt,,,,
osm1315870668,osm1315870666,45.56,service,asphalt,,,,
osm7831141091,osm10138027646,30.65,service,,,,,
osm10138027646,osm7831141091,30.65,service,,,,,
osm10138027658,osm10138027656,10.91,footway,,,,,
osm10138027656,osm10138027658,10.91,footway,,,,,
osm10138027656,osm10138027657,13.44,footway,,,,,
osm10138027657,osm10138027656,13.44,footway,,,,,
osm10138040724,osm10138027666,6.72,footway,,,,,
osm10138027666,osm10138040724,6.72,footway,,,,,
osm10138027683,osm10138027680,21.9,footway,,,,,
osm10138027680,osm10138027683,21.9,footway,,,,,
osm10138040730,osm10138027683,13.8,footway,,,,,
osm10138027683,osm10138040730,13.8,footway,,,,,
osm10138027683,osm10138027691,17.27,footway,,,,,
osm10138027691,osm10138027683,17.27,footway,,,,,
osm10138040721,osm10138027694,8.58,footway,,,,,
osm10138027694,osm10138040721,8.58,footway,,,,,
osm10138040755,osm10138040730,26.54,footway,,,,,
osm10138040730,osm10138040755,26.54,footway,,,,,
osm10138040730,osm10138040724,3.66,footway,,,,,
osm10138040724,osm10138040730,3.66,footway,,,,,
osm10138040724,osm10138040721,1.51,footway,,,,,
osm10138040721,osm10138040724,1.51,footway,,,,,
osm10138040721,osm10138040741,38.08,footway,,,,,
osm10138040741,osm10138040721,38.08,footway,,,,,
osm10138040752,osm10138040751,11.48,footway,,,,,
osm10138040751,osm10138040752,11.48,footway,,,,,
osm10138040757,osm10138040752,28.21,footway,,,,,
osm10138040752,osm10138040757,28.21,footway,,,,,
osm10138040752,osm10138040755,8.55,footway,,,,,
osm10138040755,osm10138040752,8.55,footway,,,,,
osm10138040755,osm10138027658,21.49,footway,,,,,
osm10138027658,osm10138040755,21.49,footway,,,,,
osm10138027658,osm10138027659,4.53,footway,,,,,
osm10138027659,osm10138027658,4.53,footway,,,,,
osm10138453273,osm10138453314,20.0,service,asphalt,,,,
osm10138453314,osm10138453273,20.0,service,asphalt,,,,
osm10138453314,osm10138453306,68.12,service,asphalt,,,,
osm10138453306,osm10138453314,68.12,service,asphalt,,,,
osm10138453306,osm10616323290,7.84,service,asphalt,,,,
osm10616323290,osm10138453306,7.84,service,asphalt,,,,
osm10616323290,osm10138453313,9.0,service,asphalt,,,,
osm10138453313,osm10616323290,9.0,service,asphalt,,,,
osm10138453273,osm10138472417,56.94,service,asphalt,,,,
osm10138472417,osm10138453273,56.94,service,asphalt,,,,
osm10138472417,osm10138453273,86.11,service,asphalt,,,,
osm10138453273,osm10138472417,86.11,service,asphalt,,,,
osm10138453277,osm6495500455,8.96,service,asphalt,,,,
osm6495500455,osm10138453277,8.96,service,asphalt,,,,
osm6495500455,osm10616323293,86.04,service,asphalt,,,,
osm10616323293,osm6495500455,86.04,service,asphalt,,,,
osm10616323293,osm10138453274,6.3,service,asphalt,,,,
osm10138453274,osm10616323293,6.3,service,asphalt,,,,
osm10138472417,osm10138453306,24.69,service,asphalt,,,,
